Request ID,Case Number,Created Date,Last Updated,Status,Title,Description,Account ID,Account Name,Account PAN,Account Industry,Customer Type,Customer Segment,Account Category,Turnover,Product,Priority,Severity,Ticket Count,Active Asset Value,Account Active ARR,Asset Currency,Tags,Source File,Case Record Type,JIRA Issue ID,Has JIRA,JIRA URL,Status (JIRA),Status Category (JIRA),Issue Type 1,Issue Type 2,Issue Type 3,Issue Type 4
1061396,1061396,2025-11-28 12:58:32.000,,Pending,Option of Advance Amendment as Document Type using CT Sales Template,"Currently, we do not support ‘Advance Amendment’ as a document type in the ClearTax template, as the CT Sales template does not contain the relevant headers required for this data. Although we advised the client to use the Government template to upload data at a summary level, they are not aligned with this approach. Their concern is that, since they are using ClearTax, they should not have to rely on external templates. They specifically require the ability to ingest ‘Advance Amendment’ data at a document level using the ClearTax template. Additionally, the client handles a high volume of B2C transactions approximately 40,000 to 50,000 per month.",001C5000003SIMEIA4,Indian Health Organisation Private Limited,AABCI9768H,Healthcare,Large Enterprise,B2B - Enterprise,Bronze,201-500 Cr,IDT,P2,,1,,510000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1073234,1073234,2026-01-11 17:13:53.000,,Pending,Annual Return (GSTR 9/9C),"Dear Team, In the Annual return : - Auto-population of all tables based on monthly returns filed through CCC. - Invoice-wise break-up in all tables for transparency, reconciliation, and audit ease.",001C5000002NID3IAO,Chemplast Sanmar Limited,AAACC3000F,Chemicals,Large Enterprise,B2B - Enterprise,Super Platinum,2501-5000 Cr,IDT,P2,,1,,18900000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1061408,1061408,2025-11-28 13:16:44.000,,Pending,Advance Adjustment Amendment option in the CT Sales Template,"The client has requested that the ClearTax Sales template support the ‘Advance Adjustment Amendment’ document type so they can ingest this data directly through the CT template. At present, the Sales template does not contain the required headers or configuration for this document type, which prevents the client from uploading these transactions within the ClearTax platform. We have suggested using the Government template for summary level ingestion, but the client is not aligned with this approach, as they expect all their data ingestion processes to be supported within ClearTax itself. This is especially important for them because they handle a very high volume of B2C transactions. Therefore, the client is requesting that the ClearTax portal provide full support for uploading Advance Adjustment Amendment data at a document level, and we need to evaluate enabling this capability in the CT Sales template.",001C5000003SIMEIA4,Indian Health Organisation Private Limited,AABCI9768H,Healthcare,Large Enterprise,B2B - Enterprise,Bronze,201-500 Cr,IDT,P2,,1,,510000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1077839,1077839,2026-01-30 11:05:28.000,,Pending,Provide complete PR Register and it should match with filed GSTR-3B's Table 4,Provide complete PR Register and it should match with filed GSTR-3B's Table 4,001C5000003SCdzIAG,Trent Limited,AAACL1838J,Retail,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,23180000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1050509,1050509,2025-10-17 07:54:54.000,,Pending,Feature Request for Notice Management,"The client need some features for notice management tool they are as follow: a. Auto-fetch functionality – The client has requested an auto-fetch option to avoid manually retrieving and entering CAPTCHA each time for getting updated notices. b. Group-level details – The client requires visibility at the group level, which is currently not supported in the tool. He needs the notices of all the PAN at one place.",001C5000003SKUyIAO,Shyam Steel Industries Limited,AAGCS3838R,Steel,Large Enterprise,B2B - Enterprise,Platinum,2501-5000 Cr,Notice Tracker,P2,,1,,1100000.0,,Notice Management,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1065089,1065089,2025-12-10 11:17:09.000,,Pending,Recon Report Without Rerunning Recon,"The reconciliation report should be readily available for download without having to rerun the reconciliation each time. For example, if the reconciliation was run for September 2025 and later for October 2025, the client should be able to download the September 2025 report directly, without rerunning the reconciliation. Currently, to access a previous month’s report, the reconciliation has to be rerun, which is inconvenient. The client requires the ability to download past reconciliation reports without repeating the process.",001No00000e3kZ5IAI,Trustiva Advisors LLP,AAXFT4620J,,Large Enterprise,B2B - Enterprise,Gold,,IDT,P2,,1,,500000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1073237,1073237,2026-01-11 17:21:21.000,,Pending,Reports - Enablement of Multi-PAN selection option,"Dear Team, Enable multi-PAN selection for all reports in CCC for easy consolidated downloads.",001C5000002NID3IAO,Chemplast Sanmar Limited,AAACC3000F,Chemicals,Large Enterprise,B2B - Enterprise,Super Platinum,2501-5000 Cr,IDT,P2,,1,,18900000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1050892,1050892,2025-10-21 04:46:01.000,,Pending,PR Documents coming in Individual Error Report but missing in Bulk Error Report,PR Documents coming in Individual Error Report but missing in Bulk Error Report. Individual error report & bulk error reports attached.,0012x00000Bkl1cAAB,VIP INDUSTRIES LIMITED,AAACV0177G,Consumer Durables,Large Enterprise,B2B - Enterprise,Super Platinum,1001-2500 Cr,IDT,P2,,1,,14859210.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1082781,1082781,2026-02-18 06:05:46.000,,Pending,Feature Request for GSTR 2B vs PR Reconciliation,"Client would like a single button that, when clicked, displays both all pending invoices, and Current month “No Action” invoices on one consolidated page.",0012x00000ASltfAAD,Grasim Industries Limited,AAACG4464B,Chemicals,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,6575699.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1077837,1077837,2026-01-30 11:03:54.000,,Pending,Freeze Reconciliation Result with line item from FY 23-24 till date.,Freeze Reconciliation Result with line item from FY 23-24 till date.,001C5000003SCdzIAG,Trent Limited,AAACL1838J,Retail,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,23180000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1041607,1041607,2025-09-17 11:28:21.000,,Pending,Validation for Recipient billing state and state code should be same,Please introduce a validation : Recipient Billing GSTIN's state code shpould be equal to the Recipient State.,001C5000004983VIAQ,Zepto,AAICK4821A,E-Commerce,Large Enterprise,B2B - Enterprise,Super Platinum,1001-2500 Cr,IDT,P2,,1,,14980000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1079931,1079931,2026-02-06 18:36:13.000,,Pending,Feature Request - Availability of Electronic Liability Ledger,"Feature Request - Availability of Electronic Liability Ledger at the PAN level for excel format . Also, the customer will be able to download the Electronic Liability ledger in the PDF Format by putting the captcha at the PAN level.",0012x00000J5FXVAA3,Apl Apollo Tubes Limited,AAACB0960D,Manufacturing,Large Enterprise,B2B - Enterprise,Gold,5001+ Cr,IDT,P2,,1,,1150000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1079106,1079106,2026-02-04 10:58:14.000,,Pending,Rule 37 (180 Day) - Our platform should highlight the cases where payment is not done beyond 180 days and recommend the user to reverse ITC,"This is the case of Alkem labs (ELT Integrated). They want Clear to Pull payment date from ERP and highlight the user for cases where ITC has been claimed and now they need to reverse the same. Later on, when payment is done, our systems highlights them to reavail.",0012x00000BkKdeAAF,Alkem Laboratories Limited,AABCA9521E,Pharmaceuticals,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,4000000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1049601,1049601,2025-10-14 15:28:06.000,,Pending,"Feature request - Provide visibility about ""Upload Status"" of documents in the filing flow",If all the documents are marked as uploaded then no document level detail is uploaded from Clear to GSTN. Please provide visibility in the filing flow about the documents which are marked as uploaded. There are instances where no data is present on GSTN but user marks documents as uploaded on Clear. Documents are missed from upload due to this.,0012x00000ASkjTAAT,TATA AIG GENERAL INSURANCE CO LTD,AABCT3518Q,Insurance,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,24894000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1047234,1047234,2025-10-07 12:46:06.000,,Pending,Bulk Filing option for TCS registration,Bulk Filing option for TCS return over Cleartax tool,0012x00000ASluhAAD,Zomato Limited,AADCD4946L,Food Processing,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,6300000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1057975,1057975,2025-11-17 10:13:32.000,,Pending,2B vs PR Recon visiblity,"Dear Team, In 2B vs PR recon, the space of viewing the mismatch fields in the UI is very less, Requesting to increase the space of viewing the data.",0012x00000GSY88AAH,Royal Sundaram General Insurance Co. Limited,AABCR7106G,Insurance,Large Enterprise,B2B - Enterprise,Super Platinum,501-1000 Cr,IDT,P2,,1,,4841250.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1040072,1040072,2025-09-15 06:30:24.000,,Pending,"Maintain the details of ITC claimed, ITC reversed under 180 days and reclaimed ITC for a single invoice","If an invoice is claimed in April 2025, reversed under Rule 37 (180 days) in May 2025 and reclaimed in June 2025, the invoice only shows the latest ""Reclaim ITC"" remark and ""Reclaim month"". The request is that the tool shpould maintain the details of claim, reversal and reclaim and be readily available in the reconciliation report for analysis.",001C5000003SCdzIAG,Trent Limited,AAACL1838J,Retail,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,23180000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1077807,1077807,2026-01-30 10:18:40.000,,Pending,Documents should not merge,"Original invoice - ABC (Oct25) Credit Note - ABC (Nov25) Revised invoice - ABC (Nov25) Expected behaviour of the tool - Original and Revised invoice values are getting merged in Nov25 since same doc type, same invoice number, same Supplier and My GSTIN. Ask - 1) If already ITC claimed of original invoice ABC in Oct25 then credit note & revised invoices should not allow upload in Nov25. [Original invoice - ABC (Oct25) Credit Note - ABC (Nov25) delete Revised invoice - ABC (Nov25) delete] 2) If ITC not claimed of original invoice ABC in Oct25 then mark (*) sign in last of invoice in Oct25 & credit note in Nov25. Revised invoices should be upload in Nov25 without any sign. [Original invoice - ABC(*) (Oct25) Credit Note - ABC(*) (Nov25) Revised invoice - ABC (Nov25)]",001C5000003SCdzIAG,Trent Limited,AAACL1838J,Retail,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,23180000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1058890,1058890,2025-11-19 10:24:28.000,,Pending,GSTR-6 SEZ Recipient Bifurcation while gnerating ISD documents,"When the system does distribution of isd and the recipient is sez , it still distribute to CGST, SGST instead of IGST . It is already highlighted in Retro calls , but still no eta is received. Kindly raise it to L3. Multiple client are facing issue due to this",001C5000003SFXJIA4,Eaton Technologies Private Limited,AABCE4323Q,Engineering and Capital Goods,Large Enterprise,B2B - Enterprise,Bronze,501-1000 Cr,IDT,P2,,1,,1162000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1047209,1047209,2025-10-07 12:19:51.000,,Pending,E-invoice reconciliation,Zomato wants to run the reconciliation with the E-invoice data rather then GSTR 1 auto populated data.,0012x00000ASluhAAD,Zomato Limited,AADCD4946L,Food Processing,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,6300000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1040496,1040496,2025-09-15 12:15:14.000,,Pending,Consolidated file instead of split files,"The 2B recon report is split based on match status because the docs count exceeds 5,00,000. The client wants to have a single file instead of multiple files.",0012x00000ASkFCAA1,EUREKA FORBES LIMITED,AAACE5767F,Consumer Durables,Large Enterprise,B2B - Enterprise,Super Platinum,2501-5000 Cr,IDT,P2,,1,,11750000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1074578,1074578,2026-01-16 05:53:58.000,,Pending,Feature Request - Acceptance of TDS/ TCS Credits,Feature Request - Acceptance of TDS/ TCS Credits. Even the govt portal provides the Offline utility till March 2024. The grievance has been raised by the client bearing number: G-202601133230028.,0012x00000ASmAuAAL,VINDHYA TELELINKS LIMITED,AAACV7757J,Telecommunications,Large Enterprise,B2B - Enterprise,Gold,1001-2500 Cr,IDT,P2,,1,,2402500.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1079014,1079014,2026-02-04 08:48:18.000,,Pending,removal of g1/G3B filing status in 2A vs PR Recon on standalone point products.,Removal of g1/G3B filing status in 2A vs PR Recon on standalone point products.,0012x00000ASlZwAAL,VISHAL MEGA MART PRIVATE LIMITED,AAGCM7158Q,Retail,Large Enterprise,B2B - Enterprise,Gold,2501-5000 Cr,IDT,P2,,1,,3240000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1080393,1080393,2026-02-09 11:06:21.000,,Pending,Feature Request for Validation of RCM Data in 3.1D and TA2+4A3,Customer wish to have a validation check while ingestion of data that data in Table 3.1D should not be more than data in 4A2+4A3,0012x00000J5TrPAAV,Au Small Finance Bank Limited,AAACL2777N,Banking,Large Enterprise,B2B - Enterprise,Gold,5001+ Cr,IDT,P2,,1,,1470000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1079760,1079760,2026-02-06 08:58:40.000,,Pending,GL recon at GSTIN level,"GL recon is currently available only at PAN level, we wnant it at GSTIN level",001C5000003SCdzIAG,Trent Limited,AAACL1838J,Retail,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,GL Stream,P2,,1,,23180000.0,,GL_STREAM,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1072402,1072402,2026-01-09 06:10:36.000,,Pending,Feature : User has requested that alerts for any ingestion failures be triggered via email so such issues can be identified promptly.,User has requested that alerts for any ingestion failures be triggered via email so such issues can be identified promptly.,0012x00000Bkl76AAB,Hind Terminals Pvt Ltd,AABCH4778A,Ports,Large Enterprise,B2B - Enterprise,Super Platinum,1001-2500 Cr,IDT,P1,,1,,5526000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1066900,1066900,2025-12-17 06:22:18.000,,Open,Feature Request,"The client requested a feature to freeze the GSTR-3B data after filing for each return period, as they have observed that the values continue to change post-filing and no longer match the filed GSTR-3B summary for previous return periods.",001C5000003SK9FIAW,Sundaram Home Finance Limited,AADCS4826J,Financial Services,Large Enterprise,B2B - Enterprise,Gold,1001-2500 Cr,IDT,P2,,1,,2630516.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1063022,1063022,2025-12-04 02:18:24.000,,Pending,Auto Linking of Invoice and CDN in 2B vs PR Reconciliation,"Please find the client's comments wrt to the said concern: Additional Steps or methods to be taken for reconciling the Credit Notes available in the GSTR-2A Report but not available in Books ITC. The Tool Outrightly shows the Status of Credit Notes as ""Missing in PR"" and for the books ITC and GSTR-2A ITC it shows the Status Mismatch. However, it should further match the ""Mismatch Status ITC with Missing in PR ITC"" with additional logics so that manual efforts can be minimized. Currently the same issue persists.",0012x00000ASlZwAAL,VISHAL MEGA MART PRIVATE LIMITED,AAGCM7158Q,Retail,Large Enterprise,B2B - Enterprise,Gold,2501-5000 Cr,IDT,P2,,1,,3240000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1073902,1073902,2026-01-13 10:49:41.000,,Pending,"Ozonetel Call: 04846692616 | UCID: 24068301369154052 | Date: 13/01/2026, 4:19 pm | CallType: Inbound","Ozonetel Task ID: 00TNo00000a4c5LMAQ Call Type: Inbound Call Disposition: answered Caller: 04846692616 Call Date: 13/01/2026, 4:19 pm UCID: 24068301369154052",001C5000004zjQFIAY,CGH Earth,AAACT8645D,Tourism and Hospitality,Large Enterprise,B2B - Enterprise,Gold,51-100 Cr,IDT,P2,,1,,1500000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1078567,1078567,2026-02-03 05:42:30.000,,Pending,"Even though the challans have been synced as you can see in the below screenshot, tool is showing is not popping up the proper message.","The messaging(refer the screenshots attached to the case) does not seem appropriate in this scenario. Even when the challans are fully synced along with the consumed amount, this message should ideally not appear. If it does appear, it should be accompanied by an “i” (information) icon with a brief explanation. This will help prevent clients from getting confused and repeatedly reaching out for clarification. Currently, this creates additional dependency on CSMs to explain the same point on calls especially for first-time TDS filers on the ClearTax portal.",001C5000003SDtrIAG,Supriya Lifescience Limited,AALCS8686A,Pharmaceuticals,Large Enterprise,B2B - Enterprise,Gold,201-500 Cr,DT,P2,,1,,682500.0,,TDS,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1071665,1071665,2026-01-07 07:42:14.000,,Pending,Feature Request,"Feature Request to have an option to select multiple return periods while downloading Government-filed GST PDF reports. Currently, the system allows selection of only one return period at a time, which limits usability and efficiency for users who need to download PDF reports for multiple months.",001C5000005LBWoIAO,Upscalio India Private Limited,AACCU8519R,E-Commerce,Large Enterprise,B2B - Enterprise,Gold,20 - 25 Cr,IDT,P2,,1,,1417500.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1073235,1073235,2026-01-11 17:17:30.000,,Pending,Turnover Recon for the purpose of GSTR 9C,"Dear Team, In the GL stream, mainly in Revenue vs SR recon should be in the format of GSTR 9C and remarks columns should be there for differences and invoice - wise breakup for recon gaps",001C5000002NID3IAO,Chemplast Sanmar Limited,AAACC3000F,Chemicals,Large Enterprise,B2B - Enterprise,Super Platinum,2501-5000 Cr,GL Stream,P2,,1,,18900000.0,,GL_STREAM,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1078476,1078476,2026-02-02 12:19:19.000,,Pending,Matching Key Option is available for SR reconciliation,Matching Key Option is available for SR reconciliation,001C5000003SDtrIAG,Supriya Lifescience Limited,AALCS8686A,Pharmaceuticals,Large Enterprise,B2B - Enterprise,Gold,201-500 Cr,IDT,P2,,1,,682500.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1059945,1059945,2025-11-24 09:22:51.000,,Pending,Feature Request,"Vendor-Specific Matching Key + Filter Option In the 2B vs PR recon report, we currently have a document-specific matching key. The client is requesting: A vendor-specific matching key to quickly determine overall match/mismatch status vendor-wise. A new filter for Matching Key in Vendor View, so that vendors can be segregated based on matching status (instead of checking document-wise). Client has a high vendor volume and document-level review is time-consuming. Vendor-wise matching visibility will significantly improve reconciliation efficiency.",0012x00000ASkTBAA1,THE INDIAN HUME PIPE COMPANY LIMITED,AAACT4063D,Real Estate,Large Enterprise,B2B - Enterprise,Platinum,1001-2500 Cr,IDT,P2,,1,,2447950.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1077808,1077808,2026-01-30 10:20:40.000,,Pending,Excel uploader facility for Grouping,Provide excel uploader to group multiple documents. they have large number of documents which require grouping.,001C5000003SCdzIAG,Trent Limited,AAACL1838J,Retail,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,23180000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1059869,1059869,2025-11-24 07:00:01.000,,Pending,Reconciliation Report,New report for GSTR-1 vs GSTR-7 reconciliation.,0012x00000ASlsxAAD,ZETWERK MANUFACTURING BUSINESSES PRIVATE LIMITED,AABCZ1506C,Manufacturing,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,12511575.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1058952,1058952,2025-11-19 11:40:16.000,,Pending,Filing tracker report to be auto-sent to tax head over e-mail after due date of return,Filing tracker report to be auto-sent over email to tax head on T+1 basis to ensure adherence to statutory timelines,0012x00000BkKdeAAF,Alkem Laboratories Limited,AABCA9521E,Pharmaceuticals,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,4000000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1078577,1078577,2026-02-03 05:55:24.000,,Pending,EDIT option TDS UI,"""EDIT option in the following UI is mandatorily required: Deductions Challans Deductee Lower Deduction",001No00000gBLFaIAO,Delta Exchange,AAHCE4063F,,Large Enterprise,B2B - Enterprise,Platinum,,DT,P2,,1,,750000.0,,TDS,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1066028,1066028,2025-12-13 10:45:35.000,,Pending,FR: Need error message as per the validations,"During the filing of GSTR-6, while uploading data to GSTN, a 'JSON Structure Validation' error causes the upload to fail. Negative values are not present in the Document View but appear at the line-item level, forcing us to go to the Data Overview to check the invoices. During the validation check, the invoice containing the negative value should be displayed along with the negative figures, instead of the user trying to find every invoice manually.",0012x00000ASlFdAAL,ASSOCIATED BROADCASTING COMPANY PRIVATE LIMITED,AAECA2935P,Media and Entertainment,Large Enterprise,B2B - Enterprise,Platinum,1001-2500 Cr,IDT,P2,,1,,3625000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1064510,1064510,2025-12-09 09:37:23.000,,Pending,"Ozonetel Call: 918778685220 | UCID: 24065273028337839 | Date: 09/12/2025, 3:07 pm | CallType: Inbound","Ozonetel Task ID: 00TNo00000YKNWRMA5 Call Type: Inbound Call Disposition: answered Caller: 918778685220 Call Date: 09/12/2025, 3:07 pm UCID: 24065273028337839",001C5000003SKmHIAW,Vivriti Capital,AAFCV9757P,Financial Services,Large Enterprise,B2B - Enterprise,Gold,201-500 Cr,IDT,P2,,1,,2255000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1078188,1078188,2026-02-01 07:06:02.000,,Pending,Feature Request - PAN-level availability of PDFs for already-paid GSTR-3B challans.,Feature Request - PAN-level availability of PDFs for already-paid GSTR-3B challans.,0012x00000J5FXVAA3,Apl Apollo Tubes Limited,AAACB0960D,Manufacturing,Large Enterprise,B2B - Enterprise,Gold,5001+ Cr,IDT,P2,,1,,1150000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1073960,1073960,2026-01-13 12:30:26.000,,Pending,Locking of filed return (transaction level),"Functionality for locking of inward and outward supply invoices after filing of returns for a month. Once the return is filed, anyone should not be able to edit/change the document and re-uploading of the same document should show an error. Even at system level, filed data should be retained as it is without any data loss.",0012x00000LA8iIAAT,Trent Hypermarket Private Limited,AACCT9803D,Retail,Large Enterprise,B2B - Enterprise,Super Platinum,2501-5000 Cr,IDT,P2,,1,,14900000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1076393,1076393,2026-01-23 05:07:01.000,,Pending,Electronic Credit Reversal & RCM Statement,"Dear Team, For Electronic Credit Reversal & RCM Statement (Critical post GSTN advisory dated 29th Dec 2025) : - Invoice-wise break-up for reversals and closing balance.",001C5000002NID3IAO,Chemplast Sanmar Limited,AAACC3000F,Chemicals,Large Enterprise,B2B - Enterprise,Super Platinum,2501-5000 Cr,IDT,P2,,1,,18900000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1065100,1065100,2025-12-10 11:31:43.000,,Pending,Inconsistent Document Number Matching Logic in G1 vs SR and 2B vs PR,"I have observed an inconsistency in how document numbers with a “/” (slash) are handled across different reconciliation modules. In Sales Reconciliation (G1 vs SR), an invoice with a slight difference in document number formatting (e.g., with or without “/”) is classified under Missing, even when all other fields match exactly in both G1 and the Sales Register. However, in 2B vs PR Reconciliation, the same type of difference in document number (presence or absence of “/”) is categorized under Suggested Match. Could you please clarify why the logic for document number matching is different across these two reconciliation workflows? Due to this behaviour, the client is being forced to delete data in the Sales Register/GSTR-1 if they want the invoices to be considered for G1 filing, which is causing operational challenges. Requesting your guidance on whether this difference in logic is intentional, and if not, whether it can be aligned for consistency across modules.",001No00000e3kZ5IAI,Trustiva Advisors LLP,AAXFT4620J,,Large Enterprise,B2B - Enterprise,Gold,,IDT,P2,,1,,500000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1059942,1059942,2025-11-24 09:18:23.000,,Pending,Feature Request,"Missing Documents – Invoice Level Details in Email Template When applying the ""Missing Docs"" filter in Vendor View, the system currently displays only the count of missing documents. In the email template as well, only the missing document count is available for communication. Client requires an enhanced template that includes invoice-level details such as: Invoice number Taxable value Tax amount Total invoice value Other relevant details This will help provide better clarity to vendors regarding pending/missing documents.",0012x00000ASkTBAA1,THE INDIAN HUME PIPE COMPANY LIMITED,AAACT4063D,Real Estate,Large Enterprise,B2B - Enterprise,Platinum,1001-2500 Cr,IDT,P2,,1,,2447950.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1047225,1047225,2025-10-07 12:36:36.000,,Pending,Electronic Liability Register,The customer wants the electronic liability Regsiter in the product,0012x00000ASluhAAD,Zomato Limited,AADCD4946L,Food Processing,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,6300000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1053666,1053666,2025-11-03 05:47:50.000,,Pending,Feature request to enable searching for multiple document numbers in the document number filter within the data overview section.,Feature request to enable searching for multiple document numbers in the document number filter within the data overview section.,0012x00000ASltfAAD,Grasim Industries Limited,AAACG4464B,Chemicals,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,6575699.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1077806,1077806,2026-01-30 10:16:21.000,,Pending,Time stamp required in Restore documents.,"Unable to identify the list of deleted documents through Delete History. Restore documnets have the records of all deleted docs, but which docs were deleted at which time and by which user is not identifed in Restore documents section.",001C5000003SCdzIAG,Trent Limited,AAACL1838J,Retail,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,23180000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1049910,1049910,2025-10-15 12:06:39.000,,Pending,Provide option to upload excel file for User Access Management,Client has 4 PANs with few PANs have more than 10-15 users. Client wants an option of excel ingestion for giving roles to multiple users,0012x00000ASkFyAAL,GREAVES COTTON LIMITED,AAACG2062M,Engineering and Capital Goods,Large Enterprise,B2B - Enterprise,Bronze,2501-5000 Cr,IDT,P2,,1,,1968000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1035306,1035306,2025-09-04 10:10:08.000,,Pending,Repository of all the recons with time stamp,Enable the users to have a repository of all the reconciliations run along with date and time stamp so that the users does have to run the recon again and again and wait for 20-30 minutes for the reconciliation result.,001C5000004983VIAQ,Zepto,AAICK4821A,E-Commerce,Large Enterprise,B2B - Enterprise,Super Platinum,1001-2500 Cr,IDT,P2,,1,,14980000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1058944,1058944,2025-11-19 11:25:59.000,,Pending,Need facility to make GST payment through Clear portal,Client needs a facility to make GST payment through Clear portal without going to government portal,0012x00000BkKdeAAF,Alkem Laboratories Limited,AABCA9521E,Pharmaceuticals,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,4000000.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
1076262,1076262,2026-01-22 10:08:51.000,,Pending,Feature Request - ISD Document ingestion via Purchase register for reconciliation,Feature Request - ISD Document ingestion via Purchase register for reconciliation,0012x00000ASkSBAA1,SRF LIMITED,AAACS0206P,Textiles,Large Enterprise,B2B - Enterprise,Super Platinum,5001+ Cr,IDT,P2,,1,,10117950.0,,GST 2.0,report1772101003441.xls,B2B Enterprise,,0,,,,,,,
